CaseID,Opened,Closed,Updated,Status,Status Notes,Responsible Agency,Category,Request Type,Request Details,Address,Street,Supervisor District,Neighborhood,Police District,Latitude,Longitude,Point,Source,Media URL
12090923,02/16/2020 07:13:00 AM,,02/16/2020 09:18:56 AM,Open,N/A,RPD Natural Areas Queue,Rec and Park Requests,Park - Structural_Maintenance,Pavement,Intersection of FLINT ST and END (000 BLOCK OF),FLINT ST,8,Corona Heights,PARK,37.764846417157,-122.437652545164,"(37.76484642, -122.43765255)",Mobile/Open311,http://mobile311.sfgov.org/reports/12090923/photos
12091076,02/16/2020 08:30:00 AM,,02/16/2020 08:41:17 AM,Open,N/A,RPD Park Service Area 1 Queue,Rec and Park Requests,Park - Park_Patrol,Other,"Alta Plaza Park, , SAN FRANCISCO, CA, 94115",Alta Plaza Park,2,Pacific Heights,NORTHERN,37.791226361913,-122.436310099552,"(37.79122636, -122.4363101)",Mobile/Open311,http://mobile311.sfgov.org/reports/12091076/photos
12091184,02/16/2020 09:14:00 AM,02/19/2020 08:40:00 PM,02/19/2020 08:40:00 PM,Closed,Case Resolved,RPD GGP Queue,Rec and Park Requests,Park - Park_Patrol,Lock_Out_Other,"Golden Gate Park, , SAN FRANCISCO, CA, 94122",Golden Gate Park,1,Golden Gate Park,RICHMOND,37.769058227539,-122.480949401855,"(37.76905823, -122.4809494)",Phone,
12091642,02/16/2020 11:21:00 AM,02/25/2020 07:01:16 AM,02/25/2020 07:01:16 AM,Closed,"Case Resolved
A work order was submitted, now is close.
#169252",RPD Park Service Area 2 Queue,Rec and Park Requests,Park - Park_Patrol,Other,"Hayes Valley Playground, , SAN FRANCISCO, CA, 94102",Hayes Valley Playground,5,Hayes Valley,NORTHERN,37.776235018211,-122.427749745234,"(37.77623502, -122.42774975)",Mobile/Open311,http://mobile311.sfgov.org/reports/12091642/photos
12091729,02/16/2020 11:45:00 AM,02/16/2020 12:52:00 PM,02/16/2020 12:52:00 PM,Closed,Comment Noted,RPD Park Patrol Queue,Rec and Park Requests,Park - Park_Patrol,Park_Rules_Violation,"50 SERGEANT JOHN V YOUNG ST, SAN FRANCISCO, CA, 94112",SERGEANT JOHN V YOUNG ST,11,Mission Terrace,INGLESIDE,37.726194795728,-122.442479744509,"(37.7261948, -122.44247974)",Mobile/Open311,
12091985,02/16/2020 12:56:11 PM,02/16/2020 01:36:00 PM,02/16/2020 01:36:00 PM,Closed,"Case is Invalid - This is not property of the SF Recreation and Parks Dept., so this is not park patrol jurisdiction.  Please call SFPD non-emergency at 415-553-0123 to report dogs off-leash at this location.",RPD NSA Queue,Rec and Park Requests,Park - Park_Patrol,Park_Rules_Violation,"6 MARKET ST, SAN FRANCISCO, CA, 94111",MARKET ST,3,Financial District,CENTRAL,37.791659664398,-122.389811072613,"(37.79165966, -122.38981107)",Mobile/Open311,http://mobile311.sfgov.org/reports/12091985/photos
12092350,02/16/2020 02:27:00 PM,02/17/2020 08:08:00 AM,02/17/2020 08:08:00 AM,Closed,No Action Required,RPD Park Service Area 1 Queue,Rec and Park Requests,Park - Neighborhood_Services_Area,Horticultural_Bushes_Plants,Intersection of 10TH AVE and END (000 BLOCK OF),10TH AVE,2,Presidio National Park,RICHMOND,37.786679277452,-122.471150949439,"(37.78667928, -122.47115095)",Mobile/Open311,http://mobile311.sfgov.org/reports/12092350/photos
12025383,02/01/2020 02:15:00 PM,02/01/2020 03:07:00 PM,02/01/2020 03:07:00 PM,Closed,"Case Transferred - Sent to on Call plumber,",RPD NSA Queue,Rec and Park Requests,Park - Structural_Maintenance,Plumbing,"Mission Dolores Park, , SAN FRANCISCO, CA, 94114",Mission Dolores Park,8,Mission Dolores,MISSION,37.759754180908,-122.427093505859,"(37.75975418, -122.42709351)",Phone,
12096992,02/17/2020 05:39:00 PM,02/24/2020 01:05:43 PM,02/24/2020 01:05:43 PM,Closed,Case Resolved,RPD GGP Queue,Rec and Park Requests,Park - Structural_Maintenance,Graffiti,"GGP Panhandle, , SAN FRANCISCO, CA, 94117",GGP Panhandle,5,Panhandle,PARK,37.772423196619,-122.448412142808,"(37.7724232, -122.44841214)",Mobile/Open311,http://mobile311.sfgov.org/reports/12096992/photos
12105920,02/19/2020 12:37:00 PM,,02/19/2020 02:26:35 PM,Open,N/A,RPD TMA Queue,Rec and Park Requests,Park - Structural_Maintenance,Graffiti,"Potrero del Sol, , SAN FRANCISCO, CA, 94110",Potrero del Sol,10,Potrero Hill,MISSION,37.75062205,-122.40528122,"(37.75062205, -122.40528122)",Mobile/Open311,http://mobile311.sfgov.org/reports/12105920/photos
12105937,02/19/2020 12:39:00 PM,,02/19/2020 02:27:00 PM,Open,N/A,RPD TMA Queue,Rec and Park Requests,Park - Structural_Maintenance,Graffiti,"Potrero del Sol, , SAN FRANCISCO, CA, 94110",Potrero del Sol,10,Potrero Hill,MISSION,37.7502077,-122.40523595,"(37.7502077, -122.40523595)",Mobile/Open311,http://mobile311.sfgov.org/reports/12105937/photos
12105996,02/19/2020 12:47:00 PM,02/21/2020 08:32:07 AM,02/21/2020 08:32:07 AM,Closed,Case Resolved,RPD Park Service Area 6 Queue,Rec and Park Requests,Park - Structural_Maintenance,Graffiti,"Potrero del Sol, , SAN FRANCISCO, CA, 94110",Potrero del Sol,10,Potrero Hill,MISSION,37.75085745,-122.40537073,"(37.75085745, -122.40537073)",Mobile/Open311,http://mobile311.sfgov.org/reports/12105996/photos
12106002,02/19/2020 12:48:00 PM,03/13/2020 10:03:54 AM,03/13/2020 10:03:54 AM,Closed,Case Resolved,RPD Park Service Area 6 Queue,Rec and Park Requests,Park - Structural_Maintenance,Graffiti,"Potrero del Sol, , SAN FRANCISCO, CA, 94110",Potrero del Sol,10,Potrero Hill,MISSION,37.75086381,-122.40533352,"(37.75086381, -122.40533352)",Mobile/Open311,http://mobile311.sfgov.org/reports/12106002/photos
12057588,02/08/2020 02:45:00 PM,03/04/2020 02:45:22 PM,03/04/2020 02:45:22 PM,Closed,Case Resolved,RPD GGP Queue,Rec and Park Requests,Park - Neighborhood_Services_Area,Irrigation,"Lower Great Highway, , SAN FRANCISCO, CA, 94122",Lower Great Highway,4,Outer Sunset,TARAVAL,37.749279022217,-122.508178710938,"(37.74927902, -122.50817871)",Phone,
12097229,02/17/2020 06:47:00 PM,02/28/2020 08:00:36 AM,02/28/2020 08:00:36 AM,Closed,Case Resolved - The work was performed under work order #SMY-218440. The issue noted in the service request has been addressed.?Please open a new service request if you require further assistance.,RPD TMA Queue,Rec and Park Requests,Park - Structural_Maintenance,Graffiti,"GGP Handball/Racquetball Courts, , SAN FRANCISCO, CA, 94122",GGP Handball/Racquetball Courts,1,Golden Gate Park,RICHMOND,37.767758539042,-122.464765130801,"(37.76775854, -122.46476513)",Mobile/Open311,http://mobile311.sfgov.org/reports/12097229/photos
12111370,02/20/2020 12:54:00 PM,02/28/2020 01:50:00 PM,02/28/2020 01:50:00 PM,Closed,Insufficient Information Provided - DPW BSM Queue to CSP Supervisor Queue at 2020-02-28T12:26:01 : Not Enough information. No location provided.,311 Supervisor Queue,Rec and Park Requests,Park - Park_Patrol,Other,"Adam Rodgers Park, , SAN FRANCISCO, CA, 94124",Adam Rodgers Park,10,Bayview,BAYVIEW,37.7248026,-122.3823324,"(37.7248026, -122.3823324)",Mobile/Open311,http://mobile311.sfgov.org/reports/12111370/photos
12119271,02/22/2020 08:26:00 AM,02/28/2020 10:07:21 AM,02/28/2020 10:07:21 AM,Closed,Case Resolved,RPD Park Service Area 6 Queue,Rec and Park Requests,Park - Structural_Maintenance,Recreation_Equipment,"Bernal Heights Recreation Center, SAN FRANCISCO, CA, 94110",MOULTRIE ST,9,Bernal Heights,INGLESIDE,37.738445281982,-122.416152954102,"(37.73844528, -122.41615295)",Phone,
12119944,02/22/2020 10:49:00 AM,02/28/2020 08:57:00 PM,02/28/2020 08:57:00 PM,Closed,"Comment Noted - We are regretful that off leash dog activity persists at In Chan Kaajal Park. Entrances should be correctly signed with the park's designation as an on leash property. We are continuing to make reports to our Park Patrol officers, SFPD non emergency line, and Animal Care and Control. Please make calls of dangerous dogs and their irresponsible owners to these agencies also to help mitigate this type of activity and help keep our park patrons safe.",RPD Park Patrol Queue,Rec and Park Requests,Park - Park_Patrol,Park_Rules_Violation,Intersection of FOLSOM ST and 17TH ST,FOLSOM ST,9,Mission,MISSION,37.7637034,-122.4159412,"(37.7637034, -122.4159412)",Mobile/Open311,
12133414,02/25/2020 11:32:00 AM,02/28/2020 05:31:55 AM,02/28/2020 05:31:55 AM,Closed,Case Resolved,RPD Park Service Area 1 Queue,Rec and Park Requests,Park - Structural_Maintenance,Graffiti,"St. Mary's Square, , SAN FRANCISCO, CA, 94108",St. Mary's Square,3,Chinatown,CENTRAL,37.791878887948,-122.405242746695,"(37.79187889, -122.40524275)",Mobile/Open311,http://mobile311.sfgov.org/reports/12133414/photos
12142886,02/27/2020 08:10:00 AM,02/28/2020 02:44:21 PM,02/28/2020 02:44:21 PM,Closed,Case Resolved,RPD Park Service Area 6 Queue,Rec and Park Requests,Park - Neighborhood_Services_Area,Trash_Dumping,"Juri Commons, , SAN FRANCISCO, CA, 94110",Juri Commons,9,Mission,MISSION,37.749504089355,-122.421989440918,"(37.74950409, -122.42198944)",Phone,
12142961,02/27/2020 08:22:00 AM,02/28/2020 07:46:27 AM,02/28/2020 07:46:27 AM,Closed,"Case Resolved
Staff cleaned area with pressure washer",RPD Park Service Area 5 Queue,Rec and Park Requests,Park - Structural_Maintenance,Graffiti,"Sunnyside Playground, , SAN FRANCISCO, CA, 94127",Sunnyside Playground,7,Sunnyside,INGLESIDE,37.733665466309,-122.447479248047,"(37.73366547, -122.44747925)",Phone,
12143628,02/27/2020 09:58:00 AM,03/02/2020 07:49:20 AM,03/02/2020 07:49:20 AM,Closed,"Case Resolved
The posting has been removed from this location.",RPD Park Service Area 4 Queue,Rec and Park Requests,Park - Park_Patrol,Other,"1001 LAKE MERCED BLVD, SAN FRANCISCO, CA, 94132",LAKE MERCED BLVD,7,Lakeshore,TARAVAL,37.71242167,-122.48953833,"(37.71242167, -122.48953833)",Mobile/Open311,http://mobile311.sfgov.org/reports/12143628/photos
12057495,02/08/2020 02:28:00 PM,02/14/2020 08:07:47 AM,02/14/2020 08:07:47 AM,Closed,"Case Resolved
There is no illegal posting on the light pole at this location.",RPD Park Service Area 4 Queue,Rec and Park Requests,Park - Structural_Maintenance,Graffiti,"Parkside Square, , SAN FRANCISCO, CA, 94116",Parkside Square,4,Parkside,TARAVAL,37.738899355789,-122.484480310346,"(37.73889936, -122.48448031)",Mobile/Open311,http://mobile311.sfgov.org/reports/12057495/photos
12061161,02/09/2020 02:30:00 PM,02/19/2020 01:23:03 PM,02/19/2020 01:23:03 PM,Closed,Case Resolved,RPD Park Service Area 6 Queue,Rec and Park Requests,Park - Neighborhood_Services_Area,Trash_Dumping,"James Rolph Jr. Playground, , SAN FRANCISCO, CA, 94110",James Rolph Jr. Playground,9,Mission,MISSION,37.74965337,-122.40629509,"(37.74965337, -122.40629509)",Mobile/Open311,
12062222,02/09/2020 08:27:00 PM,02/14/2020 08:06:51 AM,02/14/2020 08:06:51 AM,Closed,"Case Resolved
The sand has been removed from this location.",RPD Park Service Area 4 Queue,Rec and Park Requests,Park - Structural_Maintenance,Recreation_Equipment,"J.P. Murphy Playground, 1960 9TH AVE, SAN FRANCISCO, CA, 94116",9TH AVE,7,Forest Hill,TARAVAL,37.751800537109,-122.464996337891,"(37.75180054, -122.46499634)",Phone,
12063732,02/10/2020 09:28:00 AM,02/14/2020 08:06:08 AM,02/14/2020 08:06:08 AM,Closed,"Case Resolved
The trash and debris has been cleared from this location.",RPD Park Service Area 4 Queue,Rec and Park Requests,Park - Neighborhood_Services_Area,Trash_Dumping,Intersection of SLOAT BLVD and 23RD AVE,SLOAT BLVD,7,Merced Manor,TARAVAL,37.734531402588,-122.479461669922,"(37.7345314, -122.47946167)",Phone,
12064997,02/10/2020 12:16:00 PM,,02/14/2020 04:04:13 PM,Open,N/A,RPD Park Service Area 4 Queue,Rec and Park Requests,Park - Neighborhood_Services_Area,Weeding,"Golden Gate Heights Park, , SAN FRANCISCO, CA, 94116",Golden Gate Heights Park,7,Golden Gate Heights,TARAVAL,37.749984741211,-122.46940612793,"(37.74998474, -122.46940613)",Phone,
12065120,02/10/2020 12:30:00 PM,02/14/2020 09:55:05 AM,02/14/2020 09:55:05 AM,Closed,Case Resolved,RPD Park Service Area 6 Queue,Rec and Park Requests,Park - Structural_Maintenance,Graffiti,"Potrero del Sol, , SAN FRANCISCO, CA, 94110",Potrero del Sol,10,Potrero Hill,MISSION,37.75071335,-122.40500641,"(37.75071335, -122.40500641)",Mobile/Open311,http://mobile311.sfgov.org/reports/12065120/photos
12065148,02/10/2020 12:32:00 PM,02/14/2020 09:55:23 AM,02/14/2020 09:55:23 AM,Closed,Case Resolved,RPD Park Service Area 6 Queue,Rec and Park Requests,Park - Structural_Maintenance,Graffiti,"Potrero del Sol, , SAN FRANCISCO, CA, 94110",Potrero del Sol,10,Potrero Hill,MISSION,37.75069427,-122.40500641,"(37.75069427, -122.40500641)",Mobile/Open311,http://mobile311.sfgov.org/reports/12065148/photos
12065160,02/10/2020 12:35:00 PM,02/14/2020 09:55:41 AM,02/14/2020 09:55:41 AM,Closed,Case Resolved,RPD Park Service Area 6 Queue,Rec and Park Requests,Park - Structural_Maintenance,Graffiti,"Potrero del Sol, , SAN FRANCISCO, CA, 94110",Potrero del Sol,10,Potrero Hill,MISSION,37.75075963,-122.40530033,"(37.75075963, -122.40530033)",Mobile/Open311,http://mobile311.sfgov.org/reports/12065160/photos
12065171,02/10/2020 12:36:00 PM,02/14/2020 09:55:50 AM,02/14/2020 09:55:50 AM,Closed,Case Resolved,RPD Park Service Area 6 Queue,Rec and Park Requests,Park - Structural_Maintenance,Graffiti,"Potrero del Sol, , SAN FRANCISCO, CA, 94110",Potrero del Sol,10,Potrero Hill,MISSION,37.75067902,-122.40501404,"(37.75067902, -122.40501404)",Mobile/Open311,http://mobile311.sfgov.org/reports/12065171/photos
12065177,02/10/2020 12:37:00 PM,02/14/2020 09:55:58 AM,02/14/2020 09:55:58 AM,Closed,Case Resolved,RPD Park Service Area 6 Queue,Rec and Park Requests,Park - Structural_Maintenance,Graffiti,"Potrero del Sol, , SAN FRANCISCO, CA, 94110",Potrero del Sol,10,Potrero Hill,MISSION,37.75081875,-122.40481954,"(37.75081875, -122.40481954)",Mobile/Open311,http://mobile311.sfgov.org/reports/12065177/photos
12065196,02/10/2020 12:39:00 PM,02/14/2020 09:56:31 AM,02/14/2020 09:56:31 AM,Closed,Case Resolved,RPD Park Service Area 6 Queue,Rec and Park Requests,Park - Structural_Maintenance,Graffiti,"Potrero del Sol, , SAN FRANCISCO, CA, 94110",Potrero del Sol,10,Potrero Hill,MISSION,37.75071907,-122.40526143,"(37.75071907, -122.40526143)",Mobile/Open311,http://mobile311.sfgov.org/reports/12065196/photos
12069056,02/11/2020 09:21:00 AM,02/14/2020 08:01:51 AM,02/14/2020 08:01:51 AM,Closed,"Case Resolved
The glass has been cleaned up at this location.",RPD Park Service Area 4 Queue,Rec and Park Requests,Park - Neighborhood_Services_Area,Trash_Dumping,"Golden Gate Heights Park, , SAN FRANCISCO, CA, 94116",Golden Gate Heights Park,7,Golden Gate Heights,TARAVAL,37.749984741211,-122.46940612793,"(37.74998474, -122.46940613)",Phone,
12070772,02/11/2020 01:21:00 PM,02/14/2020 05:26:43 PM,02/14/2020 05:26:43 PM,Closed,Case Resolved,RPD Park Service Area 6 Queue,Rec and Park Requests,Park - Neighborhood_Services_Area,Trash_Dumping,"Potrero del Sol, , SAN FRANCISCO, CA, 94110",Potrero del Sol,10,Potrero Hill,MISSION,37.75037766,-122.40475464,"(37.75037766, -122.40475464)",Mobile/Open311,http://mobile311.sfgov.org/reports/12070772/photos
12070777,02/11/2020 01:21:00 PM,02/14/2020 09:56:58 AM,02/14/2020 09:56:58 AM,Closed,Case Resolved,RPD Park Service Area 6 Queue,Rec and Park Requests,Park - Structural_Maintenance,Graffiti,"Potrero del Sol, , SAN FRANCISCO, CA, 94110",Potrero del Sol,10,Potrero Hill,MISSION,37.75036621,-122.4046936,"(37.75036621, -122.4046936)",Mobile/Open311,http://mobile311.sfgov.org/reports/12070777/photos
12146494,02/27/2020 04:50:00 PM,02/28/2020 02:47:00 PM,02/28/2020 02:47:00 PM,Closed,Case Resolved,RPD Park Patrol Queue,Rec and Park Requests,Park - Park_Patrol,Other,"Helen Wills Playground, , SAN FRANCISCO, CA, 94109",Helen Wills Playground,3,Polk Gulch,NORTHERN,37.79577020714,-122.420389171152,"(37.79577021, -122.42038917)",Mobile/Open311,
12077835,02/12/2020 08:11:00 PM,02/14/2020 08:02:08 AM,02/14/2020 08:02:08 AM,Closed,"Case Resolved
Rec staff removed graffiti. Thanks",RPD Park Service Area 3 Queue,Rec and Park Requests,Park - Structural_Maintenance,Graffiti,"Excelsior Playground, , SAN FRANCISCO, CA, 94112",Excelsior Playground,11,Excelsior,INGLESIDE,37.72049717,-122.4332637,"(37.72049717, -122.4332637)",Mobile/Open311,http://mobile311.sfgov.org/reports/12077835/photos
12147004,02/27/2020 06:51:00 PM,02/28/2020 08:12:07 AM,02/28/2020 08:12:07 AM,Closed,"Case Resolved
This issue has been resolved.",RPD Park Service Area 4 Queue,Rec and Park Requests,Park - Structural_Maintenance,Recreation_Equipment,Intersection of 26TH AVE and END (2600 BLOCK OF),26TH AVE,4,Parkside,TARAVAL,37.7389922,-122.482946,"(37.7389922, -122.482946)",Web,
12079077,02/13/2020 09:04:00 AM,02/14/2020 08:00:14 AM,02/14/2020 08:00:14 AM,Closed,"Case Resolved
The toilet has been repaired at this location.",RPD Park Service Area 4 Queue,Rec and Park Requests,Park - Park_Patrol,Other,"Parkside Square, , SAN FRANCISCO, CA, 94116",Parkside Square,4,Parkside,TARAVAL,37.7394135,-122.4841865,"(37.7394135, -122.4841865)",Mobile/Open311,
12147635,02/28/2020 01:38:04 AM,02/28/2020 12:26:00 PM,02/28/2020 12:26:00 PM,Closed,"Unable to Locate - Please call the Park Rangers when this is occurring so they can send a ranger. 24/7 415/242-6390  Also, please provide a cross street, as this area is very large. Ranger has been dispatched for an area check.",RPD NSA Queue,Rec and Park Requests,Park - Park_Patrol,Park_Rules_Violation,"GGP Panhandle, , SAN FRANCISCO, CA, 94117",GGP Panhandle,5,Panhandle,PARK,37.773274238037,-122.442995752602,"(37.77327424, -122.44299575)",Mobile/Open311,
12147912,02/28/2020 07:09:00 AM,02/28/2020 03:27:25 PM,02/28/2020 03:27:25 PM,Closed,"Case Resolved
Trashed was cleaned up 2/28/20 in the morning.",RPD Park Service Area 5 Queue,Rec and Park Requests,Park - Neighborhood_Services_Area,Trash_Dumping,"Peixotto Playground, , SAN FRANCISCO, CA, 94114",Peixotto Playground,8,Corona Heights,PARK,37.766054056697,-122.438066683052,"(37.76605406, -122.43806668)",Mobile/Open311,http://mobile311.sfgov.org/reports/12147912/photos
12081257,02/13/2020 02:29:00 PM,02/14/2020 05:29:28 PM,02/14/2020 05:29:28 PM,Closed,Case Resolved,RPD Park Service Area 6 Queue,Rec and Park Requests,Park - Neighborhood_Services_Area,Trash_Dumping,"Garfield Square, , SAN FRANCISCO, CA, 94110",Garfield Square,9,Mission,MISSION,37.7501812,-122.4122455,"(37.7501812, -122.4122455)",Web,
12082248,02/13/2020 05:47:00 PM,02/14/2020 05:46:07 AM,02/14/2020 05:46:07 AM,Closed,"Case Resolved
Graffiti has been removed.",RPD Park Service Area 2 Queue,Rec and Park Requests,Park - Structural_Maintenance,Graffiti,"Koshland Park, , SAN FRANCISCO, CA, 94102",Koshland Park,5,Lower Haight,NORTHERN,37.773240184601,-122.42720833,"(37.77324018, -122.42720833)",Mobile/Open311,http://mobile311.sfgov.org/reports/12082248/photos
12083140,02/14/2020 06:38:00 AM,02/14/2020 04:52:00 PM,02/14/2020 04:52:00 PM,Closed,Comment Noted,311 Supervisor Queue,Rec and Park Requests,Park - Neighborhood_Services_Area,Trash_Dumping,"Potrero del Sol, , SAN FRANCISCO, CA, 94110",Potrero del Sol,10,Potrero Hill,MISSION,37.7490594,-122.4030303,"(37.7490594, -122.4030303)",Mobile/Open311,http://mobile311.sfgov.org/reports/12083140/photos
12083755,02/14/2020 08:58:51 AM,02/14/2020 04:02:00 PM,02/14/2020 04:02:00 PM,Closed,Case is a Duplicate,RPD NSA Queue,Rec and Park Requests,Park - Park_Patrol,Other,"Selby and Palou Mini Park, , SAN FRANCISCO, CA, 94124",Selby and Palou Mini Park,10,Silver Terrace,BAYVIEW,37.742718276603,-122.401276677961,"(37.74271828, -122.40127668)",Mobile/Open311,http://mobile311.sfgov.org/reports/12083755/photos
12083766,02/14/2020 08:59:57 AM,02/14/2020 04:02:00 PM,02/14/2020 04:02:00 PM,Closed,Case is a Duplicate,RPD NSA Queue,Rec and Park Requests,Park - Neighborhood_Services_Area,Trash_Dumping,"Selby and Palou Mini Park, , SAN FRANCISCO, CA, 94124",Selby and Palou Mini Park,10,Silver Terrace,BAYVIEW,37.742793210817,-122.401344906653,"(37.74279321, -122.40134491)",Mobile/Open311,http://mobile311.sfgov.org/reports/12083766/photos
12083772,02/14/2020 09:00:00 AM,02/14/2020 05:53:00 PM,02/14/2020 05:53:00 PM,Closed,Comment Noted,311 Supervisor Queue,Rec and Park Requests,Park - Neighborhood_Services_Area,Trash_Dumping,"Selby and Palou Mini Park, , SAN FRANCISCO, CA, 94124",Selby and Palou Mini Park,10,Silver Terrace,BAYVIEW,37.742818230798,-122.401312803964,"(37.74281823, -122.4013128)",Mobile/Open311,http://mobile311.sfgov.org/reports/12083772/photos
